minecraft_117_world_seed,nftworlds2021_id
-771737622,777
-771722660,4895
-771299944,3877
-770725778,2179
-770725316,1882
-770710271,2543
-769739284,4937
-769711972,7400
-769510883,1809
-769456882,8642
-769402176,1602
-768600618,4626
-768517685,8654
-768513989,7079
-768277217,4978
-768047923,2970
-767921908,3904
-767618042,2841
-767546501,290
-767361954,6324
-766823516,3325
-766796834,7283
-766620479,2948
-766461835,7199
-766340518,1107
-766306603,7949
-766076127,2992
-765977116,4479
-765778551,5002
-765288600,6634
-764871993,722
-764869605,9267
-764686620,667
-764618606,9023
-764457882,5581
-764403286,2752
-764308585,33
-763952747,6462
-763887213,2984
-763790104,8901
-762342673,3240
-762246144,7954
-762065407,6813
-761934736,7764
-760888968,8360
-760888726,7187
-758904059,1609
-758528373,1284
-758328229,7281
-755190035,1078
-754722874,3176
-754573564,3663
-753692933,2522
-753529861,8632
-753298566,2414
-752604927,700
-752573122,8814
-751225393,6577
-751173244,5687
-749600178,173
-748637711,3932
-748443829,4163
-748439469,9091
-748396369,220
-747498974,2512
-745935095,2010
-745637783,936
-745376437,7036
-744642151,2488
-744081711,6692
-743694401,3957
-743633614,7923
-743281074,6605
-742517923,5155
-742214024,8245
-742020623,9018
-741955691,5072
-741896488,2309
-741669189,6132
-741032019,7255
-740943723,3300
-740513589,4517
-740401207,4938
-740026232,878
-739693478,8104
-738539832,5651
-738098019,9395
-737909634,1853
-737779512,3842
-737668539,5347
-737383820,3059
-737118714,1714
-736524453,5184
-735601533,8045
-735511693,1748
-735148170,9592
-734892625,2378
-734753216,8504
-734570192,328
-734275877,6080
-733974135,6020
-733815678,7444
-733665197,4487
-733054650,3207
-732884859,3603
-732865521,2257
-732412220,5236
-732099455,6772
-732018402,696
-731981967,7500
-731349156,5662
-730999405,3905
-730971414,7647
-730803149,7144
-730577753,3605
-730559950,1568
-730092863,5126
-729367610,4236
-727055932,9835
-727044378,6061
-727034259,7214
-726822794,6693
-726713495,7197
-726165575,7021
-724898227,1838
-724847776,9924
-723673416,9740
-723442997,2345
-723198368,6563
-723122099,3324
-722963938,6686
-722834186,974
-722778236,3875
-722551329,9536
-722429398,6567
-722001262,7563
-721794733,7595
-721750019,5645
-721740776,8247
-721514311,3735
-721414883,5364
-721083293,8540
-720664914,7785
-720452892,6058
-720392701,1147
-719571343,379
-719428154,6028
-719282520,6472
-718426638,6782
-718262715,3723
-718128393,6417
-716807211,7630
-716746266,2725
-716349117,86
-715670549,7377
-715060941,5756
-714662451,8478
-713944057,4768
-713938918,402
-713415689,6518
-713369907,2340
-711990206,3790
-711481748,3083
-711230552,4641
-710870490,6615
-710451496,2263
-710048280,4141
-709707302,9694
-709496995,9633
-708764684,2422
-708364850,5874
-707776883,9533
-707040200,3537
-706942092,5519
-706841997,6458
-706472845,5831
-705671714,1453
-705472626,7110
-704815206,8848
-704755148,1874
-703730625,1960
-703521047,9065
-703325001,7836
-703270474,2439
-702859108,4359
-702694216,6142
-702644455,5097
-701139584,1487
-700806581,2905
-700790362,2433
-699650117,6793
-698844001,6137
-698703796,2709
-697358299,201
-697216585,9842
-696802158,6503
-696359509,5724
-695676444,596
-695656956,8736
-693171626,4262
-693068205,7607
-693022772,8534
-692815634,9155
-692248474,4668
-692045607,5926
-691172723,6451
-690315041,8957
-690007256,2237
-689509763,4758
-689081346,5922
-689066356,3408
-688394339,1455
-688304433,1207
-687669134,8621
-687361361,691
-687089175,6439
-686816546,4694
-685083382,4351
-684888936,4998
-684324027,2735
-684105097,8165
-683265006,705
-683091154,8113
-682964072,7625
-682130726,9949
-682123011,774
-681620537,8192
-680446088,9201
-680103863,4177
-678637521,8668
-678600480,5076
-676680547,1935
-674877902,1760
-674679325,6862
-674651592,9085
-674507761,9552
-674323491,7587
-674142745,114
-674142384,339
-673559977,3889
-673507657,9017
-673404210,929
-672479519,9530
-671657344,5786
-670758252,7250
-669742299,7774
-668956859,9195
-668692904,3204
-668015097,8874
-667843681,10000
-667300385,4914
-667021061,5185
-666728955,5486
-666492220,8882
-666327651,1750
-666024211,8761
-665326570,6924
-664888462,6042
-664516759,4935
-664179061,2564
-664134730,7718
-663826104,3121
-663749392,5942
-663549119,7332
-662630235,9733
-662506531,5965
-662070724,9243
-661797147,3599
-661467482,284
-661439483,531
-659923300,298
-659710403,2619
-659339162,5592
-659102008,4887
-658909267,9167
-658503688,5588
-658421924,5403
-657646182,4009
-657623640,6169
-656593932,6868
-655448641,9174
-654691978,8413
-653971608,1947
-653638671,3041
-653366783,961
-652273637,8981
-652153356,3174
-651663273,943
-651009792,6160
-650640071,1323
-650012441,9821
-649797153,6633
-649657436,677
-649558187,808
-648850634,3432
-648425474,7340
-648265148,9164
-648176087,5180
-647265028,5864
-646897388,9708
-646405741,4666
-646311291,5210
-646232656,1260
-644686587,1494
-644488073,9885
-644196660,2691
-643896482,5855
-643835609,9503
-643329048,4552
-642757270,7399
-642704587,6886
-642502998,6600
-641381691,3394
-640747712,3220
-640509092,9416
-639915546,8933
-639341706,7995
-639256890,7817
-638159631,3084
-637664149,3032
-637645660,261
-636707781,8803
-636534003,4175
-636291945,3649
-636043890,4476
-635975030,1997
-635565519,5513
-635534738,9508
-635309115,175
-635306765,2246
-635237527,3211
-634989984,2772
-634988824,4421
-634973824,8155
-634390353,9989
-634302302,6011
-634154751,966
-633965862,5972
-633807351,836
-633573318,448
-632153990,6957
-632090268,8542
-631787630,6627
-631521757,2765
-631000335,4314
-630779233,4547
-630425079,7150
-630308856,1983
-629908960,1835
-629239870,8353
-629075897,5920
-628664234,9597
-628568912,1129
-626359996,3636
-625675929,2447
-625522550,5792
-624251515,9976
-623843213,6795
-623834935,7334
-623738391,7348
-623297861,7844
-622934359,9837
-622431749,230
-622326292,4272
-621653595,3478
-621511454,8059
-620038391,3229
-620000000,3089
-619614116,1569
-619568916,4483
-619485621,1756
-618542411,3553
-617455250,7692
-617265641,6739
-617257491,5081
-617121342,7967
-616158579,1319
-615743336,9066
-615423905,3283
-615238671,2975
-615145219,5607
-614833817,4195
-614195340,814
-613896167,7862
-611463691,9774
-610694867,7944
-609507883,5481
-609005244,7525
-608503671,7845
-608338499,5754
-607785760,6055
-607760073,8615
-607184862,698
-605930391,2909
-605792382,4649
-605214823,5891
-604346743,6284
-604255984,1590
-604233807,4623
-604230613,6330
-603850264,7121
-603430849,3125
-603363117,6038
-603350322,4602
-603173454,1481
-602985260,4315
-602639872,1156
-602627013,735
-602289774,3436
-602173654,4369
-601627161,6928
-601275828,4964
-601145881,7097
-600504207,9186
-600445105,5522
-597896303,7420
-597794724,9888
-597794568,5301
-597329301,5165
-597165055,4954
-596960722,8382
-596927399,4438
-596744159,7055
-596556858,3175
-596450806,1187
-596391632,4897
-596144015,2446
-596121294,8991
-596033223,8925
-595935415,3338
-595170764,3164
-594746702,7637
-594657820,4567
-592872286,6191
-591975861,6259
-591839536,585
-591694337,8256
-591458492,4687
-591002462,527
-590549471,1550
-590335559,517
-590009790,7600
-589427713,8783
-588700778,8637
-588065216,1411
-588012539,8647
-587957046,8656
-587644422,4654
-587638262,8331
-587370352,3298
-586836665,4780
-586344398,3550
-586330601,2783
-585764553,4806
-585675280,2649
-585659216,5353
-585648727,3489
-585381495,9983
-585176718,8612
-584924616,4400
-584896044,3983
-584596780,3186
-583625691,9257
-583610930,5567
-583495040,6660
-582388263,1514
-582105322,3257
-580846196,2508
-580559478,6812
-579447578,5186
-579176585,3151
-578653873,438
-578257676,1491
-577106492,8435
-576340022,7208
-575732934,4915
-575324787,2045
-575277164,9981
-575206142,6030
-574891992,4285
-574887818,8545
-574593618,6712
-572885905,6193
-572379024,4161
-571806143,2858
-569249360,8710
-569115470,732
-568928850,5547
-568637426,9699
-568494400,7964
-568440257,4030
-568282052,4554
-568149481,6140
-567345630,221
-567068820,1888
-565683459,7977
-565025860,8132
-564299470,5498
-563891671,1278
-562593433,7885
-562156500,2870
-561991320,6377
-561980164,625
-560601706,6323
-560220741,9342
-560002570,2466
-559303035,9852
-558754613,2696
-558750572,4568
-557930170,873
-557688054,5594
-557480989,9120
-556997721,1638
-556421561,2387
-556312493,4391
-556067640,3190
-555602367,4123
-555484737,5940
-555409027,419
-555241502,7323
-554524205,9810
-554394914,8268
-553940589,3043
-553718119,5515
-553567239,3517
-552895602,354
-552569086,5402
-552284840,8961
-552252544,3468
-551171231,9315
-550734171,9955
-550605040,5413
-550043875,45
-549838319,7212
-549666886,9679
-549308414,4002
-548526674,1603
-548170026,3354
-547670932,8920
-547651214,2396
-546718309,449
-546588156,7652
-546467173,7076
-545559071,3571
-545480975,5244
-545280793,6228
-544070849,9372
-543716815,7396
-543423365,9351
-543281830,9442
-542772960,3714
-542419834,4364
-541597119,2818
-541224616,6178
-540942991,3027
-540863367,1155
-540001731,8390
-539400145,9683
-539165388,5089
-539084583,1245
-537890296,9638
-537674657,8298
-537556674,3123
-537265108,2295
-537218976,2560
-536666043,1910
-536258309,4442
-536128204,8672
-535011441,4098
-534775993,4615
-534307375,2476
-534110187,8623
-533873399,118
-533454916,5372
-533369645,8598
-533017039,6075
-532350728,6720
-532193925,3639
-531545355,4074
-531005052,2074
-530932024,4629
-530455424,5102
-530377194,1930
-530113852,3873
-529865569,263
-528773780,2680
-528619800,5661
-527762534,6033
-527557337,8190
-527328091,8379
-526912847,8404
-526301811,8154
-525228854,1735
-524319021,4482
-524281963,2402
-524047457,1270
-524010143,2879
-523782146,6798
-523567489,8238
-523405301,5153
-523397215,222
-523200117,1942
-522806486,4672
-522787368,6971
-522738388,4534
-522632358,7872
-522558861,7301
-522446605,4114
-522152609,2465
-521906029,8977
-521886116,7545
-521625595,8336
-521394385,8464
-521215950,146
-520669801,2086
-520408791,7989
-519981801,4187
-519733163,8229
-519603719,4415
-519284209,196
-518721162,4830
-518277713,8118
-518267002,3114
-518159392,4569
-517982768,1418
-517409691,3327
-516981640,451
-516642145,5616
-516174620,3902
-515517544,3202
-514681216,6919
-514631469,9549
-513457112,2077
-512810668,1000
-512741048,5359
-512645856,3713
-512608004,1060
-512352181,5560
-512348490,2005
-512037070,1681
-511565325,3361
-511377513,9461
-511295662,684
-511288847,9697
-511265871,7758
-510752421,6108
-510605524,4054
-510578717,5880
-510073977,9263
-509774067,8695
-509772423,6527
-509677283,892
-509357499,7973
-509351951,9145
-509137728,4793
-509037062,8515
-508850774,8771
-508658226,7682
-508565897,2786
-508164491,7242
-507857985,8115
-507583731,8316
-507269230,1663
-506887380,5697
-506788972,6918
-506275863,539
-505783907,8633
-505101193,1350
-505073397,1029
-504883091,6784
-504860618,350
-504714475,7580
-503490385,7623
-503474947,7784
-503038055,591
-502589115,1052
-502491287,6519
-502447520,9755
-502055352,8255
-500626975,4481
-500398322,2813
-500384651,2143
-500242144,6698
-500113902,6844
-500067688,6587
-499950793,6250
-499599886,5465
-499475528,1132
-499250009,2028
-498995544,797
-498156379,3194
-497755307,7052
-497652510,8775
-496953082,8310
-496399976,7824
-495346377,7839
-493461420,8866
-493446026,1686
-492865565,2328
-491660571,4382
-491336315,1288
-491319653,2060
-491073764,2366
-490941371,2969
-490888393,7103
-490843336,5316
-490687623,1559
-490337261,4639
-489723608,2956
-489082540,1517
-488141096,6405
-487519777,9199
-486991184,535
-486660716,2775
-485896951,3534
-485314585,1641
-483739394,794
-483702049,7855
-483406455,8294
-483223395,8300
-483108743,1822
-482330626,515
-481417013,8463
-481290945,5653
-480970473,5805
-480969213,1970
-480317602,5419
-480230533,6152
-480221449,3
-480199922,9594
-479771888,8326
-479485298,272
-479301131,6307
-478648274,7372
-478248380,7282
-477472928,9375
-477325976,1211
-476948249,9231
-476734584,7851
-476182061,8112
-474931933,2080
-474840680,2318
-474331087,476
-474072451,3284
-473500901,4233
-473229704,2051
-473136637,6840
-472869803,8846
-472384778,6277
-472371028,3683
-472329686,5305
-471257752,7285
-470764584,8485
-470525458,2782
-470173274,3367
-469757186,731
-469468840,4325
-469289509,2165
-469106252,4267
-468916884,5837
-468317384,7374
-467885998,7171
-467318088,4396
-466665702,548
-466537121,8280
-466490513,1511
-466067730,8770
-465082579,3923
-465037237,8793
-464942163,5638
-464431368,8340
-463855549,3470
-463700662,2674
-463357531,2460
-463133302,6715
-463078114,9147
-461702193,9713
-461509197,5440
-461308938,5482
-460739512,699
-460124620,4320
-459789552,3746
-459369593,5957
-459220378,1731
-457990886,1899
-456403237,7616
-455992454,8035
-455470586,5551
-455219952,4824
-455189886,9469
-454769115,1413
-454486182,6425
-452777509,7195
-452324923,3572
-452220022,5688
-451610990,4135
-451078478,1192
-450995478,8661
-450651085,2235
-450528833,2634
-450474042,2286
-450305373,8798
-450172520,3821
-449959449,6478
-449104975,2443
-447487950,5094
-446138444,5356
-446102954,3861
-445822934,1879
-445371809,673
-445045470,6219
-443763662,2767
-443425435,9998
-443061948,8884
-442968706,512
-442141791,1384
-441727876,5412
-440649459,4613
-440510068,5205
-439391873,5630
-439042662,8911
-439001144,9213
-438912224,6748
-438399254,712
-437909419,4181
-437664198,5619
-435980629,6348
-435580433,5545
-435472585,2269
-434741026,7974
-434701001,5982
-434637209,212
-434372907,1897
-434110001,2557
-433428821,651
-432798113,7486
-432378408,2208
-431597680,4875
-431353985,7689
-431353946,4124
-430968211,6661
-430781631,5623
-430643873,7401
-430124833,9945
-429971551,4269
-429760743,6787
-429538299,7365
-429200787,7983
-428536066,2995
-428151420,7390
-428147093,643
-426688350,1506
-426235565,500
-425348402,2114
-425038311,5971
-424743259,7012
-423708428,9465
-422035433,877
-421609239,8538
-420421012,8842
-420122441,6832
-420056306,7701
-420030839,8741
-419083253,5448
-418826484,6699
-417934357,2888
-417913658,4132
-417372652,2127
-416613373,9656
-416397362,6291
-415754646,1742
-415476393,4848
-415271285,2632
-415138813,7952
-414724454,3418
-414109902,8174
-413163522,8667
-412769808,1534
-412317858,2251
-411686943,4591
-411558057,9982
-411105071,7926
-410919930,4942
-410525323,4616
-409310811,1330
-408900711,1020
-408672937,9024
-408589458,2217
-408323407,2753
-407026074,7854
-406686632,6766
-405956596,6833
-405274288,2836
-405156159,1425
-402811894,2497
-401745999,1435
-401169616,2281
-400687398,5146
-400250489,1449
-399961412,4064
-399490991,8952
-399316305,2142
-399178514,2625
-398884796,7526
-398528974,887
-398123272,4215
-398024701,7741
-397628371,432
-397357301,5523
-397120939,8426
-396510454,9526
-396167743,9817
-395075571,9190
-394903195,4277
-394522805,3253
-393968562,6541
-393303140,7164
-393115214,5462
-392364664,6604
-392204471,4516
-392050028,9407
-391700987,5125
-391645145,7870
-391114764,1239
-390821292,1143
-390798768,3608
-390748993,9659
-390722404,3698
-390082576,7397
-389900425,5677
-389747661,6515
-389462574,1163
-389163635,1628
-388141909,8484
-386186846,4911
-384816250,7135
-384769219,998
-384243901,5830
-383872054,6892
-383790984,9587
-383679710,9527
-383344771,986
-383148671,8188
-382752139,9611
-382448908,1388
-381075884,6738
-380794678,8742
-379869569,8127
-379578337,374
-379322987,7218
-378876223,3009
-378558996,2174
-378378840,8973
-377252857,1462
-377033971,7237
-377004960,1274
-376483901,5052
-376257854,7858
-376252565,6455
-375990140,4112
-375989149,4407
-375723140,8501
-375713785,5931
-375173440,2602
-375016206,9056
-374812603,273
-374798960,4519
-374697430,7556
-374444335,5597
-372869496,9179
-372644661,7154
-371095692,1093
-370069770,8746
-369786260,3884
-369580872,9890
-369533388,1592
-369133773,1426
-368149255,584
-367523841,3585
-367207724,4380
-367160843,7458
-367112685,1963
-367097150,9678
-366937943,5901
-366416633,1948
-365975259,3802
-365890202,7213
-365823231,3261
-365616218,8860
-365593270,6279
-365568052,3673
-365507154,6097
-364870968,4553
-364242358,9012
-363967416,3554
-362143364,6308
-362076059,2683
-361608587,1782
-361409199,7048
-361378084,4100
-360347136,3524
-360251775,1763
-360213781,1108
-359953552,2734
-359578018,9657
-359426257,9346
-359418759,4739
-359140878,1075
-358623284,7449
-358564663,314
-358255405,3064
-357925034,9704
-357820864,5918
-357585284,9801
-357367236,1495
-356524914,3797
-356236775,1956
-355053824,1
-354685167,2623
-354044569,7178
-353367392,4885
-352356110,6930
-351354168,740
-351034100,5538
-350658487,9316
-350558356,2109
-350557488,1081
-350483230,7407
-350289807,3705
-349444201,6161
-348656136,3928
-348419246,6147
-347891197,511
-347379789,4695
-347031909,5415
-346913711,9820
-346731526,7567
-346319491,2966
-345916578,7083
-345481305,2379
-344296800,3836
-342852980,179
-342571955,5803
-342010758,8777
-341843531,7504
-341602680,910
-341091749,7959
-340373690,6526
-340132394,5759
-340001646,671
-339934255,9913
-339932441,9709
-339796276,7927
-339220291,6450
-338527316,4963
-338237794,736
-338130741,7713
-338127667,5625
-338107634,9302
-338002494,6816
-337758628,7610
-337261351,5293
-337185019,7266
-336603006,9219
-335896946,4228
-335352181,6646
-335270719,5103
-335160992,5762
-334779848,1361
-334388488,2327
-334104000,3888
-333768983,2881
-333741494,3429
-333279231,9856
-333148204,5990
-332641125,9376
-332468553,4033
-332350826,4908
-332123920,508
-331887422,1414
-331597308,9268
-331571990,6682
-331304733,6690
-330906682,9204
-330841334,2056
-330376020,7057
-329780983,4689
-329391888,6227
-328684178,6618
-328082504,1721
-327467761,90
-327447852,5069
-327420588,2656
-327276568,3464
-327041704,9531
-326876233,5122
-326378118,7149
-325544794,5642
-324969290,4764
-324477622,5428
-324157835,8172
-324048918,6298
-323001138,4449
-321970987,6711
-321926076,6865
-321672706,6941
-321433185,4255
-321081936,8711
-321036858,7354
-320496945,1547
-320401246,9301
-319581094,6395
-319168598,6934
-318760141,8643
-318698755,1221
-318512993,6315
-317771938,9202
-317629114,70
-317345261,5514
-317013672,1283
-316989568,4627
-316985440,9214
-316982520,8126
-316539214,2170
-316363163,1939
-316126075,7441
-315778638,7830
-315698234,4180
-315330090,9880
-315311088,5823
-314665715,4324
-314255572,9397
-314146248,3339
-314028529,3943
-313730284,8212
-313509204,8853
-313391935,334
-313239946,6378
-312537466,6273
-311370535,6991
-311240092,4409
-311110545,9270
-310922925,9473
-310869760,9702
-310831603,2429
-310087879,9160
-309390135,2394
-307838110,9136
-307660132,9915
-307627634,5141
-306164015,6271
-305421809,4102
-305377704,8943
-305133703,8064
-304918736,1126
-304407552,1397
-304082647,4889
-303801311,2685
-303556755,8657
-303355647,9986
-303056416,4720
-302845659,4041
-302100094,5056
-300983164,8252
-300972916,155
-300862740,3921
-300705092,1640
-300072356,5214
-299593937,1984
-299396910,6610
-299387094,4523
-299085015,3243
-299057176,9992
-298820544,5978
-297996433,6575
-297664010,6898
-297398951,9104
-296621816,9154
-295928997,8481
-295917755,6624
-294810417,7794
-294574526,191
-294144625,5987
-294128971,6606
-293745069,1589
-293727786,5835
-292712390,8200
-292044353,8611
-291709634,7198
-290949950,1049
-290893686,466
-289490915,8235
-289391189,9253
-288699644,3455
-287754887,9109
-287717832,9271
-287263388,470
-285408973,78
-285374993,4753
-284037408,4343
-283598280,2310
-283337931,3801
-283252545,771
-283064298,8972
-282800638,3110
-282741162,8140
-282561329,2438
-282190728,2249
-281997854,8487
-281789764,1536
-281514592,4080
-281244770,8296
-279607213,9677
-279337174,1591
-278703566,3762
-278060990,5366
-277560470,6251
-277259524,8243
-276946332,940
-276648178,6184
-275758085,8835
-274239402,8289
-273230928,4429
-273110856,5490
-272644206,4464
-272471525,1504
-271677585,2555
-271585892,2015
-270350261,3237
-270338180,5231
-270071898,6287
-269997360,6166
-269900907,9558
-269313600,4333
-269221459,9752
-268525407,4491
-268271380,2933
-268226187,3011
-267188191,3515
-267129822,724
-266977718,9658
-266179841,827
-265803261,8089
-265796337,6241
-265730890,3982
-264619819,2708
-263984324,4966
-262752239,5732
-262394056,5737
-262290546,258
-261592556,7584
-260368193,6691
-260163009,564
-259795123,3344
-259434669,5558
-259266961,9840
-259221338,6243
-259191702,6763
-259077043,891
-258998290,4160
-258396670,3122
-258120528,2293
-256120372,3854
-255810460,3867
-254568780,7349
-253872470,6722
-253697487,8694
-253334216,2032
-252957766,9978
-252823389,7105
-252222205,5988
-252170438,8978
-252038832,2850
-250287361,9559
-249667930,3702
-249201687,1183
-248935154,4727
-248090180,4015
-247908878,8885
-247820542,3104
-247290593,8498
-246417728,8039
-246050880,7581
-245945193,4832
-245724370,8566
-244872853,9415
-244116093,8704
-242445064,7685
-242015342,6391
-241902256,7775
-241837364,418
-241744637,4594
-241567215,2781
-240612391,3954
-240278381,872
-239855576,5740
-239533769,5492
-239518894,2036
-239357238,2826
-239159136,6196
-238655562,772
-238625150,4072
-237605934,6993
-237470618,2393
-237122245,9685
-237013070,5022
-236834436,8519
-236476657,1792
-236043318,3657
-234634385,6685
-233904928,4235
-233534737,3922
-233310580,9298
-232925561,6507
-232875695,4378
-232836581,158
-232709647,6555
-232685403,8606
-232501978,6797
-231973304,2572
-231963400,1148
-230796469,4151
-230153754,2940
-228808296,49
-228549663,4097
-228171649,3219
-227229682,6707
-226945487,3975
-226940220,659
-226865867,7871
-226613831,5707
-226462786,2777
-226114912,8357
-226000652,7992
-225955445,7816
-225864543,6601
-225699793,5172
-225461816,4127
-224701191,5407
-224056401,2020
-223647584,5929
-223616581,9378
-223455546,8727
-223218668,2854
-222874173,7217
-222833332,2647
-222824135,6558
-221994991,3637
-221963794,4354
-221075834,5981
-220947951,9717
-220423042,7876
-220314567,2700
-220068001,6480
-219793616,329
-219570703,5820
-218795005,421
-218584239,674
-217020356,8591
-216280984,5603
-215945419,4418
-215718337,7729
-215591061,5671
-215080212,9203
-214956213,5308
-214267622,7962
-213685579,9414
-212418283,8909
-211719044,1391
-211456598,1707
-210795178,7054
-210590661,9252
-209816821,3100
-209186997,6847
-209119492,711
-207915843,2857
-207897872,5726
-207640147,7041
-207529578,4883
-206889336,1077
-206685641,40
-206620634,140
-205389308,2997
-204984925,3246
-204398825,1634
-204275929,9736
-204212022,5150
-203606641,9157
-202683114,561
-202022224,3959
-201435871,5466
-200110622,5181
-199662731,6012
-199622237,4545
-199318583,271
-198795864,8098
-197479191,8054
-197412238,8042
-197018855,3810
-196961750,1268
-196399779,4416
-195158332,6221
-194988599,5370
-194955941,2746
-194595967,7864
-194547231,125
-194442870,1575
-194426874,890
-193666222,1840
-193411704,9648
-193351972,1996
-192680303,1964
-192535762,8324
-192424546,469
-191687151,8237
-191557170,902
-191518592,4729
-190743895,3031
-190130349,3544
-189778318,8488
-189644607,5966
-188515876,3378
-187439045,5251
-186923563,7675
-186856092,8670
-186460231,6459
-186258825,5439
-185671069,8022
-184117327,293
-183913609,931
-183886748,4950
-182971731,893
-182822896,1298
-182775423,2723
-182665987,1272
-182612907,2197
-182520296,3235
-182485930,6775
-182466416,2479
-182287795,5580
-181868295,5177
-181366775,225
-181083603,5442
-180819724,9286
-180753204,7837
-180406088,2664
-179596901,8462
-179565907,9912
-179108110,5668
-178810452,4456
-178778915,5311
-178645110,6098
-178608309,7262
-178535022,4335
-178193461,9134
-178008223,6314
-176913722,4577
-176831185,9305
-175769926,8665
-174824824,9640
-174482573,8062
-174402864,9754
-174400618,1100
-174220365,7025
-173739735,7272
-173671001,223
-172821206,9169
-171583862,3197
-171246701,2518
-170847265,6964
-169071692,4296
-168949069,3775
-168933346,6505
-168568156,3892
-167620575,1461
-167564935,6201
-167325414,7943
-167249335,8438
-166439607,909
-166230576,3581
-165618849,2404
-164885902,7907
-164641935,2211
-164446364,9312
-164293163,7542
-164183534,6856
-163033001,553
-161797111,7698
-161742259,5769
-161672764,2941
-161324798,6479
-160633374,5422
-160492413,9248
-159200114,522
-158325892,5226
-157900777,2214
-157532683,6235
-157361433,6499
-156777991,7289
-156607095,6952
-156596908,8262
-155173728,9937
-154896724,8544
-154535202,8833
-154037025,1940
-153221791,3254
-153165766,1872
-152989622,2611
-152839705,7792
-152727871,6183
-152488910,308
-152246828,8071
-151919040,2968
-151714265,9886
-151683992,6619
-151492555,2455
-151026120,885
-150950930,770
-150635837,6696
-150490057,51
-150441504,16
-150381373,4
-148650288,2266
-148648244,2958
-148553290,4761
-147915114,7936
-147362635,9617
-146602295,1485
-146506081,3800
-145956991,6040
-145831905,8697
-145512311,3670
-145479567,8700
-145297278,8388
-145216960,3465
-145117294,8614
-144979111,9445
-144515708,6188
-144437895,594
-143356938,3215
-142917203,7147
-142747714,9460
-142653723,7554
-141851352,4549
-141698273,2398
-141385063,6842
-141191411,1912
-140744369,2095
-140689338,7265
-140616662,9610
-139087300,9712
-138834005,4752
-138534167,8423
-137848130,5266
-137186694,4540
-136527770,4713
-135311793,2575
-134619677,7158
-134212472,5381
-134192260,8030
-133927958,1420
-133886843,5507
-132739133,1928
-132218391,3058
-132174542,4266
-131799254,624
-131378910,5279
-131185345,7694
-130596477,5151
-129980708,6263
-129698144,9385
-129491560,1743
-129143556,3315
-128946390,3542
-127910437,5334
-127551351,8044
-125510768,4774
-125406016,315
-124848922,3366
-122114786,6105
-122105817,6006
-121961018,7009
-121875163,9200
-121221725,7531
-120948402,8531
-120276247,8204
-120145283,1484
-119930378,4435
-119906215,908
-119868378,3843
-119256778,2610
-119169839,5961
-118874426,992
-118396803,4699
-116530150,4069
-115980364,7373
-115834280,3831
-115190230,7676
-115144114,1580
-115039030,3806
-114450877,9980
-114321351,2761
-113879237,640
-112677267,4971
-112605283,1793
-112485504,6863
-112215963,9760
-111596731,8479
-111516933,7934
-111515396,629
-111456033,3901
-111037401,8627
-110132558,5923
-109665762,4386
-108831900,811
-108643470,9893
-108283689,5270
-107377786,8895
-107112263,6760
-107066073,6199
-107021277,8682
-106911599,586
-106528490,781
-105698933,567
-104977401,972
-104679380,9940
-104605050,7073
-104188416,3356
-103374118,3908
-103359290,5828
-102941221,276
-102695400,7722
-102308971,7018
-101431578,6554
-100699530,8449
-99378307,5232
-99208502,9013
-98857155,2320
-98779746,3936
-98136597,6761
-97761611,5945
-96948413,8356
-96427532,7506
-96188727,5264
-95498819,6390
-95398027,3224
-95285394,2844
-94304279,1087
-93884292,4717
-93761655,5233
-93712758,8698
-93211348,8620
-92721210,4457
-92579974,1830
-92185008,2416
-92154068,9277
-92032693,239
-91741771,5743
-91339996,5461
-90963140,4533
-90734184,5708
-90728141,6013
-90676764,3406
-90660330,8291
-90129014,4624
-89560360,6817
-88672138,3780
-88524572,9447
-88378541,4542
-87958554,9032
-86977275,6379
-86440483,599
-85877110,4607
-85842388,5302
-85567218,1787
-84635029,3530
-84583433,8009
-84572255,1018
-83981113,9098
-83498589,8136
-83323636,3931
-82872369,1380
-82346041,6545
-81431999,4150
-80919900,6167
-80270817,7899
-79966442,5634
-79009134,7357
-78816259,2325
-78760327,6851
-77834654,3522
-77396676,3953
-77313415,6643
-77099499,5265
-76296917,8334
-75941771,3049
-75842920,9260
-75629894,654
-74478756,8505
-74380851,3576
-74364826,8908
-73118348,6322
-72956442,7747
-72327271,9663
-72088912,793
-71717739,3958
-70986887,3106
-69901158,8607
-69637036,2808
-69364561,7736
-69298345,858
-69141125,3357
-68920431,6667
-68525343,6027
-66905854,4067
-66823037,4311
-65884607,9859
-65872663,9523
-65822422,9667
-65260570,119
-65028688,932
-64803258,4137
-64561910,7859
-64040983,9959
-63741210,1704
-63456656,9919
-62902434,3318
-62506359,7987
-61905243,5793
-61717230,3116
-61150956,6267
-61121896,4526
-61074514,3711
-58989781,2530
-58959585,4084
-58406758,404
-58382113,166
-58087923,7728
-58014084,1693
-57989875,501
-57542774,3665
-57413769,3870
-57139624,8453
-56351893,8967
-55220158,5201
-55025443,604
-54284289,3945
-54119573,1228
-54112084,8539
-53141965,2033
-52968374,6897
-52522134,6076
-52220050,3716
-51913013,3853
-51880516,5387
-51771339,6237
-51574286,3966
-49432255,8923
-48698568,3304
-48604008,8689
-48050304,2223
-47688038,9171
-46983733,9377
-46644103,2470
-46574642,3405
-45872509,7693
-45776979,6688
-44535899,579
